	ID	dropoff	lineup_cost	lineup_id	lineup_position	lineup_score	lower	player	points	position	positionECR	positionRank	projected_ownership	ptSpread	risk	salary	score	team	tier	upper
68	13425433	0.21105521720337	49600.0	556006938	DST	34.187328643578645	0.6746031746031746	Colts	0.5634920634920635	DST	0.967741935483871	5	0.9705882352941176	0.05555555555555555	3.31651015354098	3100.0	3.4072420634920633	IND	0.3373015873015873	0.4444444444444444
33	13424762	0.39874140468249497	49600.0	556006938	FLEX	34.187328643578645	0.8412698412698413	Derrick Henry	0.7698412698412699	RB	0.18548387096774194	12	0.23529411764705882	0.07936507936507936	3.9536454053607297	6300.0	4.41002886002886	TEN	0.7142857142857143	0.6746031746031746
44	13424964	0.13776128621789002	49600.0	556006938	WR2	34.187328643578645	0.7222222222222222	Mike Evans	0.7222222222222222	WR	0.375	7	0.12745098039215685	0.626984126984127	3.5138822692537794	7100.0	4.182512626262627	TB	0.1626984126984127	0.7142857142857143
86	13424784	0.281355853090693	49600.0	556006938	RB2	34.187328643578645	0.4523809523809524	Devonta Freeman	0.4523809523809524	RB	0.5645161290322581	23	0.6078431372549019	0.5079365079365079	2.9980840259035295	5000.0	2.782377344877345	ATL	0.9365079365079365	0.3492063492063492
46	13424780	0.7556004187787672	49600.0	556006938	RB1	34.187328643578645	0.6349206349206349	Phillip Lindsay	0.7142857142857143	RB	0.5483870967741935	15	0.5588235294117647	0.6904761904761905	4.0332755203155	5200.0	3.9188672438672443	DEN	0.7142857142857143	0.6904761904761905
14	13424688	0.270598686687894	49600.0	556006938	QB	34.187328643578645	0.8809523809523809	Tom Brady	0.8888888888888888	QB	0.3951612903225806	13	0.18627450980392157	0.5476190476190477	7.41222074175907	6600.0	4.849945887445887	NE	0.7142857142857143	0.9047619047619048
130	13425258	0.490065303084252	49600.0	556006938	TE	34.187328643578645	0.2857142857142857	Greg Olsen	0.2777777777777778	TE	0.16532258064516128	6	0.7843137254901961	0.4603174603174603	6.18145583397681	4200.0	2.3874368686868683	CAR	0.1626984126984127	0.23015873015873015
87	13425006	0.0837068248174742	50000.0	2305263880	WR1	34.1227904040404	0.46825396825396826	Marvin Jones	0.4444444444444444	WR	0.7258064516129032	23	0.49019607843137253	0.5873015873015873	4.51838777244336	5400.0	2.9234307359307357	DET	0.5238095238095238	0.4365079365079365
107	13425014	0.15379000919130803	50000.0	2305263880	WR3	34.1227904040404	0.2777777777777778	Mecole Hardman	0.3492063492063492	WR	0.7540322580645161	30	0.5784313725490197	0.8888888888888888	3.7929115756953298	5100.0	2.5861111111111112	KC	0.5238095238095238	0.46825396825396826
96	13425252	1.1718863684636598	50000.0	2305263880	TE	34.1227904040404	0.1984126984126984	Mark Andrews	0.38095238095238093	TE	0.125	5	0.6372549019607843	0.9523809523809523	7.828286485175459	5000.0	2.82637987012987	BAL	0.1626984126984127	0.5
38	13424978	0.269632474858307	50000.0	2305263880	WR2	34.1227904040404	0.6825396825396826	Tyler Lockett	0.746031746031746	WR	0.18548387096774194	5	0.24509803921568626	0.8571428571428571	2.78840607250576	6300.0	4.304374098124098	SEA	0.1626984126984127	0.7857142857142857
20	13424764	0.406817367496641	50000.0	2305263880	RB2	34.1227904040404	0.8333333333333334	Marlon Mack	0.8412698412698413	RB	0.20161290322580644	5	0.28431372549019607	0.6190476190476191	2.75919368103923	6100.0	4.709550865800866	IND	0.3373015873015873	0.8412698412698413
28	13424958	0.681968138190289	50000.0	2305263880	FLEX	34.1227904040404	0.7698412698412699	DeAndre Hopkins	0.8015873015873016	WR	0.08064516129032258	3	0.0784313725490196	0.7380952380952381	2.2861533209109703	7700.0	4.565070346320347	HOU	0.1626984126984127	0.8095238095238095
59	13425426	0.595346469418631	50000.0	2305263880	DST	34.1227904040404	0.7301587301587301	Patriots	0.6190476190476191	DST	0.9032258064516129	3	0.8333333333333334	0.16666666666666666	4.03170247100571	3700.0	3.7554563492063493	NE	0.1626984126984127	0.5714285714285714
16	13424700	0.6848378544047509	50000.0	2305263880	QB	34.1227904040404	0.873015873015873	Jacoby Brissett	0.873015873015873	QB	0.4435483870967742	15	0.5	0.40476190476190477	7.41222074175907	5400.0	4.771825396825397	IND	0.7142857142857143	0.8650793650793651
61	13424778	1.51682546505599	50000.0	2305263880	RB1	34.1227904040404	0.6587301587301587	David Montgomery	0.6031746031746031	RB	0.6088709677419355	18	0.5294117647058824	0.31746031746031744	3.3166044857226002	5300.0	3.68059163059163	CHI	0.8412698412698413	0.6031746031746031
32	13424766	0.255027235952724	49800.0	3989296576	FLEX	34.01487193362193	0.7857142857142857	Leonard Fournette	0.7777777777777778	RB	0.45161290322580644	11	0.3333333333333333	0.42857142857142855	3.7147550604964303	6000.0	4.359830447330447	JAC	0.5238095238095238	0.746031746031746
