Taylor Gabriel,ATL,WR,7.629321371,5.56466065,9.685515808,30
Kyle Rudolph,MIN,TE,7.615079099,6.467876063,8.662494865,6
Martavis Bryant,PIT,WR,7.613066288,5.748276534,9.46997014,31
Marvin Jones,DET,WR,7.559911727,5.965,9.564153492,32
Frank Gore,IND,RB,7.559653862,6.5,8.591527592,27
Mason Crosby,GB,K,7.519008947,6.340202268,8.265603329,21
Isaiah Crowell,CLE,RB,7.515331566,4.709026063,8.567332201,28
Samaje Perine,WAS,RB,7.500650731,2.409026063,10.06609407,29
Patrick Murray,TB,K,7.496481947,4.7,8.958485852,22
Chris Boswell,PIT,K,7.494818057,6.462993349,8.491192661,23
Terrelle Pryor,WAS,WR,7.48136536,5.565873899,8.097329751,33
Nick Novak,LAC,K,7.396734572,6.457164505,8.023303066,24
Marqise Lee,JAC,WR,7.388080284,5.785890152,9.338853017,34
Elijah McGuire,NYJ,RB,7.364793548,6.09,8.357031611,30
Cameron Brate,TB,TE,7.2506574,5.5,9.055035805,7
John Brown,ARI,WR,7.228328574,4.499026063,9.36570629,35
Will Fuller,HOU,WR,7.211977031,4.757012155,8.806686067,36
Jeremy Maclin,BAL,WR,7.15612378,4.594,9.0085016,37
DOnta Foreman,HOU,RB,7.009634373,5.391244143,8.692244038,31
Kendall Wright,CHI,WR,6.9524619,5.1859,8.747813568,38
Vikings,MIN,DST,6.910814286,6.55,9.293730887,9
Buccaneers,TB,DST,6.888557143,6.35,10.67638298,10
Jonathan Stewart,CAR,RB,6.837264054,4.924861777,8.096320232,32
Jared Cook,OAK,TE,6.751861696,4.539026063,8.189367801,8
Austin Seferian-Jenkins,NYJ,TE,6.741129886,2.84,8.660713905,9
Cardinals,ARI,DST,6.723292857,5.85,10.90170213,11
DeVante Parker,MIA,WR,6.659367263,0,6.99008,39
Allen Hurns,JAC,WR,6.614791623,3.987876063,8.015882332,40
James White,NE,RB,6.573766042,4.509801146,8.092564,33
Tarik Cohen,CHI,RB,6.573434331,4.672104635,8.691796735,34
Sammy Watkins,LAR,WR,6.547591164,4.040518109,7.848530985,41
Cooper Kupp,LAR,WR,6.539344724,4.370356679,8.698597792,42
Titans,TEN,DST,6.53763,5.2,7.233139535,12
Adrian Peterson,ARI,RB,6.513030726,3.509026063,7.988276735,35
Robby Anderson,NYJ,WR,6.510923289,6.141226894,7.013038471,43
Steelers,PIT,DST,6.496471429,5.8,9.63088685,13
Wayne Gallman,NYG,RB,6.487173163,4.179026063,8.705940104,36
Evan Engram,NYG,TE,6.475765072,4.213088087,8.729725203,10
Patriots,NE,DST,6.427314286,-0.55,11.59883721,14
Amari Cooper,OAK,WR,6.383144527,4.904789214,7.979441394,44
Cody Parkey,MIA,K,6.378056817,4.6,7.618171024,25
Chargers,LAR,DST,6.364918276,5.91,6.625880814,15
